"","hospital","estimate"
"1","10001",-0.011954177965472
"2","10002",0.0237282661510346
"3","10008",-0.0337161789230455
"4","10009",-0.0327493523576872
"5","10016",-0.00444713022581076
"6","10018",-0.0344866188421315
"7","10020",0.0203983017901895
"8","10022",-0.0380398259426473
"9","10024",-0.00703996695473743
"10","10026",-0.0316616724719538
"11","10030",0.000646983597615194
"12","10033",-0.033640645598226
"13","10036",0.00340132392670919
"14","10037",-0.0389892592307639
"15","10038",-0.0284924136143201
"16","10040",-0.0331540266866082
"17","10043",-0.00449339675161543
"18","10044",-0.0349882795974187
"19","10045",0.00536001003228765
"20","10051",-0.00584982399269244
"21","10052",-0.0222540712968843
"22","10059",0.0126377755558617
"23","10060",-0.0108893686034241
"24","10065",-0.00149104516682165
"25","10074",-0.05863105367923
"26","10075",-0.0298337659975592
"27","10077",-0.00632945827399785
"28","10078",-0.0280662861846602
"29","10081",-0.0148186821659916
"30","10082",0.0350956341823035
"31","10085",-0.000972606490003429
"32","10087",-0.0249517805192543
"33","10088",0.0143724423281319
"34","10090",-0.030921445883708
"35","10091",-0.0297884460033266
"36","10097",0.024346662705413
"37","10099",-0.0181100160040989
"38","10102",0.0187472930212079
"39","10104",0.0113225273904187
"40","10105",-0.0216193285269679
"41","10112",-0.00654287678077194
"42","10117",-0.00361860063607294
"43","10119",-0.00106231357706151
"44","10122",-0.00899134346910236
"45","10125",-0.0196570556732376
"46","10126",0.0644223960069923
"47","10128",0.0245768224528868
"48","10129",0.00768068227891749
"49","10133",-0.025106600195653
"50","10138",-0.152192583005974
"51","10139",0.00967954338368984
"52","10143",0.0418781109516808
"53","10144",-0.0373124194070443
"54","10150",-0.0153467743428986
"55","10152",-0.004015654718258
"56","10154",-0.0189032696205527
"57","10155",0.00574128384315366
"58","10157",0.0198082131151984
"59","10159",0.000787590065006353
"60","10179",-0.0301963259587604
"61","20002",-0.0316012458126819
"62","20004",0.01301928224717
"63","20005",0.00619790076067472
"64","20006",0.0154831862267222
"65","20007",-0.0355019062098602
"66","20012",-0.00928781703339354
"67","20013",0.00518644788210188
"68","20017",-0.0199943661364997
"69","20018",0.0255816946895668
"70","20025",0.000845531407488858
"71","20027",-0.00557834626896768
"72","20028",0.0362787669081122
"73","20029",-0.0116316871750278
"74","20030",-0.00685882447092937
"75","20031",-0.0293534935227908
"76","20032",0.0206259598897023
"77","20033",0.0512151240281532
"78","20036",0.0329893008251714
"79","20038",0.0138864004054392
"80","20046",-0.0235341969354777
"81","20050",0.045127265731019
"82","20056",0.00529795824659923
"83","20057",-0.0278277203505856
"84","20064",0.00146594102083472
"85","20086",0.00223381162296335
"86","20088",0.00077075121709515
"87","20096",0.0626037325586835
"88","20105",-0.018215701516885
"89","20106",0.0242377422780844
"90","20108",-0.0214146842487872
"91","20110",0.0358454302665892
"92","20113",0.0213320707367295
"93","20115",0.0228380664628021
"94","20116",0.0024283128551941
"95","20121",0.0364396305889273
"96","20125",0.00742073234137259
"97","20131",0.00381724262714994
"98","20135",-0.0211940517238693
"99","20136",0.0154038702691152
"100","20137",-0.00114064886600795
"101","20138",-0.00356443431209272
"102","20139",0.0554392955039868
"103","20142",0.0262604437480711
"104","20145",0.00651283935155929
"105","20146",-0.0126761828018184
"106","20147",-0.00718070173818431
"107","20148",-0.00833623071109332
"108","20155",0.0333573609873824
"109","20159",0.0241506404927009
"110","20160",-0.0302447867633657
"111","20165",0.0408479776053164
"112","20169",-0.0228548149557887
"113","20173",0.0114827774619522
"114","20179",-0.0230320377554951
"115","20182",-0.00630809609950449
"116","20183",0.0653886597175518
"117","20188",-0.00588480368583804
"118","20189",0.0191222631993816
"119","20191",0.0101158276784095
"120","20196",-0.030343930954111
"121","20207",0.00844932244231409
"122","20210",0.00833408045670173
"123","20212",-0.0295045601745108
"124","20213",0.0384184179144226
"125","20220",0.0283260761654061
"126","20223",0.0629586099762828
"127","20224",0.00870987729710212
"128","20226",-0.0125546159477269
"129","20228",0.0389029695287117
"130","20229",-0.000972183848453897
"131","20231",0.0326429147556158
"132","20237",-0.00745799588294748
"133","20243",0.00873196636970023
"134","20245",0.00805869261980223
"135","20246",0.0292254676627683
"136","20248",-0.0278355275001698
"137","20250",0.00256786190926731
"138","20251",0.04349765772561
"139","20252",-0.0500826896392356
"140","20257",0.0122009980615272
"141","20259",0.0176439907260755
"142","20263",-0.0184501960364271
"143","20266",0.00315929014374582
"144","20267",-0.0143925133469404
"145","20268",0.0169077214595074
"146","20275",0.00834230973195602
"147","20279",0.00249710179304904
"148","20280",-0.0193628927174298
"149","20282",-0.0160868241751792
"150","20286",0.0487876999282632
"151","20288",-0.0117568802835148
"152","20297",-0.00480205577728855
"153","20300",0.0496804569493635
"154","20304",0.0104912137734898
"155","20305",-0.0181839895159595
"156","20310",0.0207567722214571
"157","20317",0.0026270488801429
"158","20321",-0.0756276681494484
"159","20322",0.0438839527918977
"160","20323",-0.00723778337414446
"161","20324",0.0366226648895889
"162","20328",0.0483648142528191
"163","20332",-0.00998590414165578
"164","20336",0.0231375788288145
"165","20337",0.00412096774665515
"166","20338",0.00594034280642524
"167","20340",-0.0436843859517168
"168","20341",0.00795318867552229
"169","20345",0.0147787201368991
"170","20349",-0.0357672204391533
"171","20350",0.0212832865888049
"172","20353",0.00373386727806654
"173","20356",-0.0103659621684692
"174","20357",0.01430482479089
"175","20358",0.000505128288440444
"176","20360",-0.00471220035643469
"177","20362",0.015551755081925
"178","20364",-0.00615663943191941
"179","20365",-0.00539907528755786
"180","20370",-0.0159992135576351
"181","20373",0.0320826504392473
"182","20380",0.0186897942264675
"183","20381",-0.0260300272069276
"184","20382",-0.0110115323792968
"185","20390",-0.00435660509273465
"186","20391",0.0222871221640871
"187","20393",0.0131453196205439
"188","20394",-0.0132721712697416
"189","20399",-0.0363238648443131
"190","20401",0.0183822300171572
"191","20409",-0.0263081679559691
"192","20410",0.00807555040880289
"193","20411",0.0179234005374247
"194","20414",0.0206977271718775
"195","20420",-0.00706965567486862
"196","20428",0.000313671950821588
"197","20429",0.0374133400323983
"198","20432",0.0056180980956524
"199","20433",-0.0128396371643144
"200","20439",-0.0263019471779456
"201","20446",-0.00373182500792337
"202","30002",-0.0363261670476
"203","30003",-0.0199096894571306
"204","30009",0.020343363048411
"205","30010",-0.00336661342141282
"206","30011",0.0111516184569611
"207","30012",-0.0255012939293348
"208","30019",0.00914135716186911
"209","30025",0.00333359127141837
"210","30026",-0.0115084331957883
"211","30027",-0.00649559662994964
"212","30029",0.0129226976833435
"213","30042",-0.00960069188808597
"214","30043",-0.00321920143225845
"215","30045",0.0063226069915508
"216","30049",0.00557734448580295
"217","30057",-0.000284818527441073
"218","30065",-0.00175179943484796
"219","30067",0.00720628932847998
"220","30069",0.00776221764547387
"221","30070",0.0133882360732763
"222","30076",0.0122548805772049
"223","30079",0.0295148382209622
"224","30080",-0.0303473926111915
"225","30085",-0.0283382061559603
"226","30086",0.0130328661229284
"227","30087",0.0102445904158902
"228","30091",-0.0361038862010837
"229","30111",-0.0143379159602131
"230","30112",0.0258177690694663
"231","30113",0.00434831200631209
"232","30116",0.00335227385518067
"233","30120",0.0408159280039542
"234","30121",-0.00199097905801582
"235","30122",-0.0324321123920084
"236","30125",0.0437560648744995
"237","30127",-0.000524965239746932
"238","30128",0.00031684144043335
"239","30130",0.0185477632093338
"240","30133",0.0200226705979555
"241","30135",0.0057127447451687
"242","30136",-0.0194737440057591
"243","30141",-0.0576075321343063
"244","30150",-0.0283533128212557
"245","30160",-0.00173515403812065
"246","30163",0.00348699926900553
"247","30167",0.0278039992887804
"248","30172",0.061922119148707
"249","30174",0.0043542472584372
"250","30179",-0.0254408672687066
"251","30182",-0.0153388216646954
"252","30184",0.0466320827005349
"253","30185",-0.0310311875430282
"254","30186",0.0225518109683935
"255","30192",0.0335985166722061
"256","30194",-0.00019657417068459
"257","30195",-0.0169371165493568
"258","30196",0.00347862845798955
"259","30197",-0.00746416105435602
"260","30198",-0.0151986717431334
"261","30201",-0.00415904490691229
"262","30203",-0.00481610934310304
"263","30205",0.0415108345972172
"264","30210",0.0142311447122875
"265","30213",-0.000468705143759131
"266","30216",-0.0062892042819682
"267","30217",-0.0289575794234244
"268","30221",-0.00736675222370185
"269","30223",0.0282722132205926
"270","30224",-0.00645094451388869
"271","30225",0.0611724758798009
"272","30227",-0.00229900883628161
"273","30230",-0.0104737505081398
"274","30233",0.0234322928805909
"275","30236",0.0390695289824396
"276","30239",-0.0306495259123336
"277","30241",-0.011062684808384
"278","30246",0.00265541816818862
"279","30248",0.0138126495291496
"280","30251",0.019251965287111
"281","30252",-0.0300452593094223
"282","30253",0.0455647175360417
"283","30256",0.0519611457177992
"284","30258",0.00629131127080317
"285","30260",0.0153103833489059
"286","30267",0.0517742351197283
"287","30272",0.0518703935261087
"288","30274",0.000631576143885143
"289","30275",0.0135846283557494
"290","30279",0.0020603908169432
"291","30282",0.0175277419570207
"292","30284",0.0400625030718923
"293","30287",0.00505071031372038
"294","30291",0.0204935157290891
"295","30293",0.0542504006237868
"296","30294",-0.0321900816242452
"297","30297",0.0276439116298336
"298","30298",0.00644791149955136
"299","30299",-0.0112148312929024
"300","30300",-0.0200620497476265
"301","30301",-0.00767111945123845
"302","30303",0.00289341100605435
"303","30304",0.0260419976258185
"304","30305",-0.0115125767533975
"305","30307",0.0469086358334168
"306","30309",-0.0557155820218777
"307","30314",0.0101616412545984
"308","30315",0.0126939228531795
"309","30316",-0.0359679262138669
"310","30317",0.0394194927102008
"311","30325",-0.011512531510588
"312","30331",-0.0144596234767742
"313","30332",-0.0941587909559076
"314","30336",0.0247595111695381
"315","30337",0.0102112251666081
"316","30341",0.00775372327395844
"317","30344",0.036819200096675
"318","30346",-0.0295719688672004
"319","30350",0.00634427740996318
"320","30353",0.0172046306674052
"321","30356",0.00736975792977615
"322","30358",-0.0299848326490634
"323","30362",0.0571984042245292
"324","30365",0.0265722042531583
"325","30372",0.0122178800855815
"326","30373",0.0368631139960892
"327","30374",0.054769610444588
"328","30378",0.0171341488806021
"329","30379",-0.00841481097378842
"330","30381",0.019793347810854
"331","30382",0.0355720563288839
"332","30383",0.00163658071673707
"333","30389",0.0179632997348326
"334","30397",-0.00179821506604702
"335","30398",-0.0140366368541085
"336","30400",-0.00858312426477903
"337","30401",0.00888823915043099
"338","30402",0.00108045626017578
"339","30403",0.0360733451008201
"340","30405",0.0469082959708087
"341","30410",-0.0202488994669593
"342","30412",0.00507606787805016
"343","30413",0.0468179904315533
"344","30428",-0.00521305217374157
"345","30430",-0.0208787883565588
"346","30435",0.00878809221849193
"347","30448",0.00708998223646098
"348","30451",0.0122461538591884
"349","30454",-0.0417641088663804
"350","30455",0.00279696389542257
"351","30456",0.0133614876105673
"352","30463",0.0354295366812937
"353","30466",-0.0467328236744379
"354","30468",0.0264963766219278
"355","30470",0.00484884096306246
"356","30474",-0.0127024587930876
"357","30480",0.0297612802914632
"358","30483",-0.0310574058699538
"359","30488",0.0219530594041697
"360","30496",0.039385161713252
"361","30501",0.015909149823679
"362","30506",-1.88762251679674e-05
"363","30507",-0.0268608937862724
"364","30512",0.0131548044996418
"365","30515",-0.030573992587498
"366","30517",0.0396302711888637
"367","30520",-0.0300754726396157
"368","30524",0.00665830736754258
"369","30526",0.0250586047895151
"370","30528",0.00587493739974034
"371","30530",0.0492101431608376
"372","30531",0.0251351995797687
"373","30534",0.0110309758834846
"374","30535",-0.000511128501832277
"375","30536",0.00303387926988904
"376","30541",0.00409397815097565
"377","30542",-0.0359636070845482
"378","30543",0.00291582075266059
"379","30544",0.0437660945853188
"380","30547",0.0144625821305577
"381","30555",0.00862851689126422
"382","30564",-0.0820351116957162
"383","30567",0.0242174607032487
"384","30570",0.0680693594137508
"385","30574",-0.00460069271405255
"386","30587",0.0216451928087884
"387","30589",0.00825935894070311
"388","30591",-0.017362389782954
"389","30592",-0.0275860137097632
"390","30603",0.00388417857780375
"391","30608",0.0162092320086078
"392","30616",0.0122291460436749
"393","30619",-0.00484963801586506
"394","30621",0.0404893773465665
"395","30622",0.0302608007870656
"396","30623",0.0329973656779468
"397","30624",-0.00153374814874681
"398","30626",0.0105187148544829
"399","30632",0.0173086704831024
"400","30633",0.0142489603672566
"401","30638",0.0242999099917744
"402","30639",0.0267760907890311
"403","30640",-0.00336568558000179
"404","30645",-0.029199286065238
"405","30648",-0.00329977337351618
"406","30650",-0.0055116202641011
"407","30654",0.0349491753976185
"408","30659",0.0297631198019633
"409","30660",-0.000389001566353404
"410","30661",0.0416414299545616
"411","30662",0.0301441112880736
"412","30665",0.0311604684907167
"413","30670",0.0342021574796441
"414","30688",0.0100399675072959
"415","30692",0.012449908864981
"416","30693",0.0318947873691574
"417","30695",0.0150145962823732
"418","30698",-0.0265889738149584
"419","30699",-0.0305286725923248
"420","30710",-0.0291539660697981
"421","30715",-0.0346416804966994
"422","30721",0.00760716710518998
"423","30723",0.0325453725050343
"424","30725",0.0217968371262159
"425","30726",0.00812315745178206
"426","30733",-0.000514637960752954
"427","30738",0.0174787569248354
"428","30740",-0.00342961149869041
"429","30746",0.013110108002497
"430","30748",-0.0276615470353552
"431","30749",0.015852904455678
"432","40005",-0.00459551806551558
"433","40006",0.0789356029892101
"434","40008",0.0437935490148347
"435","40016",-0.0364362328319957
"436","40017",0.0217831216424862
"437","40025",-0.0269181796374286
"438","40028",-0.0299737209870178
"439","40033",0.01338166880615
"440","40034",0.0360020340867586
"441","40037",0.0493704173480832
"442","40039",0.0177508192308323
"443","40042",0.00901814590529001
"444","40047",-0.0291126410776024
"445","40050",0.0145630659970401
"446","40074",-0.0101230915527878
"447","40077",0.0233863430149518
"448","40086",-0.0355449395917695
"449","40089",0.0237317344846938
"450","40095",-0.0133818923861511
"451","40096",0.0142700235027869
"452","40106",0.0216446705642553
"453","40113",-0.034487473036436
"454","40117",0.0229764565152289
"455","40120",-0.0347593930078654
"456","40121",-0.0342155530463374
"457","40123",0.00249133536743037
"458","40133",0.00044572649694201
"459","40135",0.0144684927400374
"460","40137",-0.0278850062031435
"461","40156",0.0372995815504286
"462","40158",-0.0350917396399846
"463","40161",-0.0227518197124165
"464","40162",0.0268850027663138
"465","40172",-0.0091995729544808
"466","40181",-0.0344572597055357
"467","40185",-0.0270390329546099
"468","40187",0.0181850012210639
"469","40193",-0.0354240862723039
"470","40194",0.0166159918045629
"471","40196",-0.0278698995385511
"472","40202",0.0256306789961237
"473","40204",-0.0375994460435735
"474","40210",0.0076289997055626
"475","40214",0.107270096950422
"476","40219",0.0063875111235504
"477","40225",-0.0178037654071922
"478","40226",0.0056701597042992
"479","40228",-0.000474803919433892
"480","40229",0.0242329461296126
"481","40230",0.0105714728757585
"482","40231",0.00287633304427816
"483","40232",-0.00888713151355104
"484","40238",0.00547711621549487
"485","40240",0.0201559349869419
"486","40241",0.000560011200355359
"487","40242",-0.025727893905608
"488","40243",-0.0298226543365764
"489","40244",0.00459247204698385
"490","40251",0.0109746831056317
"491","40258",-0.0118599848073176
"492","40260",0.0400638574663026
"493","40265",-0.0309405475526274
"494","40266",0.00511729923871202
"495","40268",0.00442491352225408
"496","40269",-0.00782758847659165
"497","40270",-0.016695200800526
"498","40272",-0.0353938729425066
"499","40274",-0.0313894283751003
"500","40276",0.0264327100186033
"501","40277",0.0305603704248824
"502","40283",0.0253289943209253
"503","40286",-0.0133083515969315
"504","40287",-0.0023694494533893
"505","40288",0.0744000564452458
"506","40289",-0.0285377336097822
"507","40295",0.0396698128938607
"508","40303",0.00834031068446032
"509","40310",0.0397822867519944
"510","40311",-0.0271145662769569
"511","40315",-0.00892972986286941
"512","40316",0.057120016189506
"513","40318",-0.0361340995299612
"514","40322",-0.034563006360024
"515","40325",-0.0343364063852034
"516","40326",-0.035529832918327
"517","40328",-0.0352730196219371
"518","40329",-0.00339939816852661
"519","40330",0.0112539138859983
"520","40331",0.0890489501751088
"521","40334",-0.0132200227446375
"522","40342",-0.0368592194553
"523","40344",0.0342674701046577
"524","40346",0.0329860564043916
"525","40347",0.0568961557622624
"526","40353",-0.028126712843435
"527","40356",0.0816510167325211
"528","40358",0.0372355042135972
"529","40361",-0.00678944535646235
"530","40370",0.0057403287768629
"531","40379",-0.0363606995066262
"532","40381",-0.0107589842640121
"533","40394",0.0655427402872832
"534","40399",0.00473039510195132
"535","40401",0.055070660499477
"536","40405",-0.0332293007007415
"537","40411",0.0187969672868551
"538","40412",-0.00657511390532643
"539","40414",-0.032526747385959
"540","40417",-0.0356355795834507
"541","40419",-0.00499723973274134
"542","40426",0.251151279328148
"543","40430",0.0559152721211215
"544","40433",0.0240866637235787
"545","40438",0.00304922856947965
"546","40439",-0.0358923928881991
"547","40441",-0.019544852387026
"548","40444",0.0331096096771641
"549","40451",0.0384661711639449
"550","40452",0.0349016986036586
"551","40454",0.0234004923423377
"552","40469",0.0600267392025997
"553","40470",0.0120602773255114
"554","40487",0.0257918471939489
"555","40491",0.00878298520010903
"556","40495",0.00743434592118644
"557","40496",0.00930954815575519
"558","40498",0.00634882633255279
"559","40499",0.0113600241517501
"560","40502",-0.0232991145487547
"561","40508",0.0243551426675482
"562","40510",0.032504537980701
"563","40512",0.0361706584692656
"564","40517",0.00330149738054811
"565","40524",0.0377683413800571
"566","40525",0.0165439400435551
"567","40536",0.000519870975495418
"568","40540",-0.00279406682861259
"569","40542",-0.0275526595708314
"570","40546",-0.000504006088084682
"571","40558",0.0444677073227031
"572","40563",0.0190007580832547
"573","40564",0.00778298696061211
"574","40569",0.00557668152331815
"575","40571",-0.0302305342938385
"576","40574",0.000734860302724723
"577","40576",0.00620778876178488
"578","40587",0.00637524705496581
"579","40594",0.0086535108849624
"580","40596",0.101755858484336
"581","40597",0.00655366058759163
"582","40598",-0.0332847396217616
"583","40604",0.0168708678589581
"584","40608",0.214288887073601
"585","40613",0.105723931979385
"586","40620",-0.0402582190971647
"587","40627",-0.0243985073789061
"588","40629",0.01699623931573
"589","40632",0.0259922541994752
"590","40636",-0.0244740407041286
"591","40646",-0.00958712238714525
"592","40650",-0.0034145048333901
"593","40673",0.0277557136540367
"594","40682",0.0176881929119414
"595","50001",0.00660496582553179
"596","50003",-0.0326770832362964
"597","50004",0.00234226815367665
"598","50006",-0.00809336163575173
"599","50007",0.0220893195418184
"600","50010",-0.0214950102722691
"601","50015",0.0042928138858698
"602","50016",-0.0369196702719702
"603","50023",0.000388259576612915
"604","50026",0.0230657842405341
"605","50030",-0.0216947819286979
"606","50032",0.00889307479268188
"607","50036",-0.0300492543122579
"608","50040",0.0183485113587296
"609","50042",0.00861689865505554
"610","50046",0.0363747121992324
"611","50049",0.0099791208844134
"612","50050",0.0261766913426947
"613","50053",-0.0344382822756817
"614","50057",-0.0283534362171047
"615","50058",-0.00969849951941052
"616","50059",-0.0413793348146265
"617","50060",-0.00701726418451942
"618","50063",0.0438603723747514
"619","50064",-0.00657099718391056
"620","50068",-0.0244768597332964
"621","50069",0.0501664108750316
"622","50071",0.0098248737696842
"623","50073",-0.0313290017142408
"624","50075",-0.035868404250781
"625","50077",-0.0233263816802279
"626","50078",-0.00163773130790013
"627","50080",0.0216527909471942
"628","50082",0.0174634441355195
"629","50083",0.0659984700837639
"630","50086",-0.0254240463079091
"631","50089",0.0289007822430737
"632","50093",0.00990420083961827
"633","50097",0.0119322049775944
"634","50100",0.0167562958500566
"635","50101",0.0942267860966541
"636","50109",-0.056789031215602
"637","50110",-0.0074794395178678
"638","50111",-0.0295347735047824
"639","50119",-0.00209867928766431
"640","50121",-0.0258445649934165
"641","50125",0.0176372227916904
"642","50126",0.0153369524181548
"643","50128",-0.00941273268447524
"644","50129",-0.0219475537987092
"645","50134",0.0155001972261653
"646","50136",0.0165228748996547
"647","50138",0.00840104065002497
"648","50141",0.0225468116315506
"649","50143",0.0117380051929136
"650","50150",0.00383242469760352
"651","50152",0.0244391248933825
"652","50157",-0.0390252316056527
"653","50158",-0.0137563419008579
"654","50159",-0.0305736684610584
"655","50164",-0.0302413218288767
"656","50166",0.0503214550568629
"657","50168",-0.00332703401104434
"658","50170",0.0332886512613254
"659","50171",0.0302366726467565
"660","50173",-0.0134162620205082
"661","50174",-0.0245191784946711
"662","50177",-0.00447776820953115
"663","50190",0.00484695826293309
"664","50195",0.017100911792878
"665","50196",-0.0346265738315896
"666","50200",-0.00674860205927701
"667","50201",-0.0335345748158433
"668","50207",0.00704915779106424
"669","50211",-0.00092633900876927
"670","50215",0.0273850312112908
"671","50216",-0.0120369516388889
"672","50218",-0.0397486051893115
"673","50221",-0.033799295581996
"674","50222",-0.0343660325530365
"675","50223",-0.0115535323757584
"676","50226",0.00562341821493485
"677","50227",-0.00650037851199865
"678","50228",-0.033701559251909
"679","50229",-0.0196581296322457
"680","50230",0.00148544563056187
"681","50231",0.00855818475200009
"682","50232",-0.00242812043391754
"683","50234",0.0393121209343538
"684","50240",-0.00718709433861979
"685","50243",0.0168213419978871
"686","50246",-0.0128364336195627
"687","50252",-0.00507333548904684
"688","50256",-0.0128554125270092
"689","50257",-0.00548682134608402
"690","50258",-0.00672143388548918
"691","50259",0.00699841585356354
"692","50263",-0.00299151821147108
"693","50267",0.0224701771026091
"694","50270",0.00892341383744342
"695","50280",-0.032024232434076
"696","50282",0.00495510527834972
"697","50283",-0.00647049967435355
"698","50286",0.0192156750185691
"699","50288",-0.00259180262525844
"700","50289",0.0376176818995073
"701","50290",0.0198877087378561
"702","50294",-0.00219623894328268
"703","50295",-0.0311480458603534
"704","50298",-0.0780058649550821
"705","50300",-0.0302003209641432
"706","50303",0.054650224013823
"707","50304",0.220902465552322
"708","50311",0.0221308341763812
"709","50312",-0.0463637217956388
"710","50315",-0.00328541125287584
"711","50321",0.0134946536054166
"712","50322",-0.0361643128611151
"713","50331",-0.0239023636922615
"714","50335",0.0241012068632674
"715","50337",-0.0306383557526838
"716","50344",-0.0252581770579983
"717","50347",-0.0198741425911686
"718","50349",0.0192472601758592
"719","50350",-0.071289600729388
"720","50351",-0.0605267910301115
"721","50352",-0.00123548738407582
"722","50353",-0.110882185593969
"723","50354",0.0357888380610949
"724","50362",-0.0191264257522485
"725","50365",-0.0292748193903789
"726","50366",0.0121757008976883
"727","50367",-0.00480368593019994
"728","50368",-0.0516275377291064
"729","50373",0.0168256700800837
"730","50377",0.0817101835370213
"731","50379",0.000663823539047557
"732","50380",-0.0163110704780157
"733","50381",0.0142097285558769
"734","50387",-0.0303500625242346
"735","50388",0.00464139088661046
"736","50393",-0.0295166494280768
"737","50395",0.0091206967880424
"738","50397",-0.0204987317211134
"739","50398",-0.0153132778538897
"740","50399",-0.0178760163954598
"741","50401",-0.00392466651229218
"742","50405",-0.00478933475114013
"743","50409",-0.0101227183235369
"744","50410",-0.011005250802944
"745","50417",-0.00230784200266985
"746","50418",-0.0102559578524262
"747","50420",-0.029863011568089
"748","50421",-0.00949234295146304
"749","50422",0.00363586523139875
"750","50423",-0.0275068752003654
"751","50424",0.0134415367747574
"752","50426",-0.0617704924715601
"753","50427",-0.0214043702818941
"754","50428",0.00873605816981993
"755","50431",0.0207820881635609
"756","50433",-0.0106810514011854
"757","50434",-0.00815453273366809
"758","50436",-0.0184451907534628
"759","50437",0.00430288172745782
"760","50438",0.00773229474309761
"761","50441",0.00849801534609296
"762","50442",-0.00770479771523711
"763","50443",-0.00835438431353481
"764","50449",-0.00341171486478078
"765","50455",-0.030287479313272
"766","50456",-0.023050808528578
"767","50457",0.0301050432048024
"768","50460",-0.0206823911657402
"769","50462",0.000132393848104589
"770","50467",-0.0314578980987156
"771","50471",-0.0143121411514685
"772","50473",-0.0135516168816694
"773","50475",0.0354947477225999
"774","50476",0.00484230616567656
"775","50479",-0.0141731000061378
"776","50487",0.00244291193256853
"777","50489",-0.0363368674504151
"778","50492",-0.0145603443599141
"779","50496",0.0259175121085657
"780","50499",0.0286367136288118
"781","50502",-0.0077804544362054
"782","50505",-0.0228869961169061
"783","50507",-0.0275705337026122
"784","50511",0.011947354002786
"785","50512",0.0388991047659489
"786","50513",-0.00218158722256393
"787","50515",0.0246095509923882
"788","50517",-0.00838545183972057
"789","50520",-0.0248640910868828
"790","50522",-0.00897414743097976
"791","50524",-0.011181538606542
"792","50528",-0.0338219255787455
"793","50530",-0.0514605928684327
"794","50535",-0.0724558303005798
"795","50537",-0.00270462095121518
"796","50541",-0.0234122894510542
"797","50542",-0.00688118796131294
"798","50544",-0.0417290361997903
